speaker_id,utt_id
453b57ee7331a62b4ee9f96aed6a45cfa1277a96660735d8e9282990c9210a8e3fe00cc51e82912d3490b65d47f87b7fb7025547b1c0b5e6543b6edc799b5d16,common_voice_en_18747972.mp3
453b57ee7331a62b4ee9f96aed6a45cfa1277a96660735d8e9282990c9210a8e3fe00cc51e82912d3490b65d47f87b7fb7025547b1c0b5e6543b6edc799b5d16,common_voice_en_18747998.mp3
456085d6db9b4d9189a8a9abfeb22d80368a7f26ff9bb86b526d8ed86247f1341bbbdbb9311643fdae5e0dbf62a6f517d2f6c1a5f9fd8bf93931ee00fb750820,common_voice_en_428038.mp3
456085d6db9b4d9189a8a9abfeb22d80368a7f26ff9bb86b526d8ed86247f1341bbbdbb9311643fdae5e0dbf62a6f517d2f6c1a5f9fd8bf93931ee00fb750820,common_voice_en_428070.mp3
456085d6db9b4d9189a8a9abfeb22d80368a7f26ff9bb86b526d8ed86247f1341bbbdbb9311643fdae5e0dbf62a6f517d2f6c1a5f9fd8bf93931ee00fb750820,common_voice_en_428071.mp3
456085d6db9b4d9189a8a9abfeb22d80368a7f26ff9bb86b526d8ed86247f1341bbbdbb9311643fdae5e0dbf62a6f517d2f6c1a5f9fd8bf93931ee00fb750820,common_voice_en_428076.mp3
456085d6db9b4d9189a8a9abfeb22d80368a7f26ff9bb86b526d8ed86247f1341bbbdbb9311643fdae5e0dbf62a6f517d2f6c1a5f9fd8bf93931ee00fb750820,common_voice_en_428079.mp3
456085d6db9b4d9189a8a9abfeb22d80368a7f26ff9bb86b526d8ed86247f1341bbbdbb9311643fdae5e0dbf62a6f517d2f6c1a5f9fd8bf93931ee00fb750820,common_voice_en_428101.mp3
456085d6db9b4d9189a8a9abfeb22d80368a7f26ff9bb86b526d8ed86247f1341bbbdbb9311643fdae5e0dbf62a6f517d2f6c1a5f9fd8bf93931ee00fb750820,common_voice_en_428107.mp3
456085d6db9b4d9189a8a9abfeb22d80368a7f26ff9bb86b526d8ed86247f1341bbbdbb9311643fdae5e0dbf62a6f517d2f6c1a5f9fd8bf93931ee00fb750820,common_voice_en_428123.mp3
456085d6db9b4d9189a8a9abfeb22d80368a7f26ff9bb86b526d8ed86247f1341bbbdbb9311643fdae5e0dbf62a6f517d2f6c1a5f9fd8bf93931ee00fb750820,common_voice_en_428253.mp3
456085d6db9b4d9189a8a9abfeb22d80368a7f26ff9bb86b526d8ed86247f1341bbbdbb9311643fdae5e0dbf62a6f517d2f6c1a5f9fd8bf93931ee00fb750820,common_voice_en_428273.mp3
456085d6db9b4d9189a8a9abfeb22d80368a7f26ff9bb86b526d8ed86247f1341bbbdbb9311643fdae5e0dbf62a6f517d2f6c1a5f9fd8bf93931ee00fb750820,common_voice_en_428292.mp3
456085d6db9b4d9189a8a9abfeb22d80368a7f26ff9bb86b526d8ed86247f1341bbbdbb9311643fdae5e0dbf62a6f517d2f6c1a5f9fd8bf93931ee00fb750820,common_voice_en_428321.mp3
458968a82dc9b66d5f79072045f31daf2b8f454fe3d5820ce9d213beafef2f9974f4ec87f3e84faba0699dd7837ec339f0e93f545b68c7a7ffe7c6e43c786e7d,common_voice_en_17984571.mp3
458968a82dc9b66d5f79072045f31daf2b8f454fe3d5820ce9d213beafef2f9974f4ec87f3e84faba0699dd7837ec339f0e93f545b68c7a7ffe7c6e43c786e7d,common_voice_en_17987985.mp3
458968a82dc9b66d5f79072045f31daf2b8f454fe3d5820ce9d213beafef2f9974f4ec87f3e84faba0699dd7837ec339f0e93f545b68c7a7ffe7c6e43c786e7d,common_voice_en_17988026.mp3
458968a82dc9b66d5f79072045f31daf2b8f454fe3d5820ce9d213beafef2f9974f4ec87f3e84faba0699dd7837ec339f0e93f545b68c7a7ffe7c6e43c786e7d,common_voice_en_17988051.mp3
458968a82dc9b66d5f79072045f31daf2b8f454fe3d5820ce9d213beafef2f9974f4ec87f3e84faba0699dd7837ec339f0e93f545b68c7a7ffe7c6e43c786e7d,common_voice_en_17988133.mp3
458968a82dc9b66d5f79072045f31daf2b8f454fe3d5820ce9d213beafef2f9974f4ec87f3e84faba0699dd7837ec339f0e93f545b68c7a7ffe7c6e43c786e7d,common_voice_en_17988179.mp3
458968a82dc9b66d5f79072045f31daf2b8f454fe3d5820ce9d213beafef2f9974f4ec87f3e84faba0699dd7837ec339f0e93f545b68c7a7ffe7c6e43c786e7d,common_voice_en_17988188.mp3
458968a82dc9b66d5f79072045f31daf2b8f454fe3d5820ce9d213beafef2f9974f4ec87f3e84faba0699dd7837ec339f0e93f545b68c7a7ffe7c6e43c786e7d,common_voice_en_17995228.mp3
458968a82dc9b66d5f79072045f31daf2b8f454fe3d5820ce9d213beafef2f9974f4ec87f3e84faba0699dd7837ec339f0e93f545b68c7a7ffe7c6e43c786e7d,common_voice_en_17995245.mp3
458968a82dc9b66d5f79072045f31daf2b8f454fe3d5820ce9d213beafef2f9974f4ec87f3e84faba0699dd7837ec339f0e93f545b68c7a7ffe7c6e43c786e7d,common_voice_en_17995292.mp3
458968a82dc9b66d5f79072045f31daf2b8f454fe3d5820ce9d213beafef2f9974f4ec87f3e84faba0699dd7837ec339f0e93f545b68c7a7ffe7c6e43c786e7d,common_voice_en_17995298.mp3
458968a82dc9b66d5f79072045f31daf2b8f454fe3d5820ce9d213beafef2f9974f4ec87f3e84faba0699dd7837ec339f0e93f545b68c7a7ffe7c6e43c786e7d,common_voice_en_17995332.mp3
4591d904283256d081da48158dc1c57be862e4d6b3f3062a063fb55442a5318c49abe6931c793d94940c6b964d7c9d9b73f33f0251141f3b32a611c6c74de929,common_voice_en_18714347.mp3
4591d904283256d081da48158dc1c57be862e4d6b3f3062a063fb55442a5318c49abe6931c793d94940c6b964d7c9d9b73f33f0251141f3b32a611c6c74de929,common_voice_en_18714445.mp3
4591d904283256d081da48158dc1c57be862e4d6b3f3062a063fb55442a5318c49abe6931c793d94940c6b964d7c9d9b73f33f0251141f3b32a611c6c74de929,common_voice_en_18753225.mp3
4591d904283256d081da48158dc1c57be862e4d6b3f3062a063fb55442a5318c49abe6931c793d94940c6b964d7c9d9b73f33f0251141f3b32a611c6c74de929,common_voice_en_18753258.mp3
4591d904283256d081da48158dc1c57be862e4d6b3f3062a063fb55442a5318c49abe6931c793d94940c6b964d7c9d9b73f33f0251141f3b32a611c6c74de929,common_voice_en_18753265.mp3
4591d904283256d081da48158dc1c57be862e4d6b3f3062a063fb55442a5318c49abe6931c793d94940c6b964d7c9d9b73f33f0251141f3b32a611c6c74de929,common_voice_en_18758392.mp3
4591d904283256d081da48158dc1c57be862e4d6b3f3062a063fb55442a5318c49abe6931c793d94940c6b964d7c9d9b73f33f0251141f3b32a611c6c74de929,common_voice_en_18758403.mp3
4591d904283256d081da48158dc1c57be862e4d6b3f3062a063fb55442a5318c49abe6931c793d94940c6b964d7c9d9b73f33f0251141f3b32a611c6c74de929,common_voice_en_18758467.mp3
4591d904283256d081da48158dc1c57be862e4d6b3f3062a063fb55442a5318c49abe6931c793d94940c6b964d7c9d9b73f33f0251141f3b32a611c6c74de929,common_voice_en_18769312.mp3
4591d904283256d081da48158dc1c57be862e4d6b3f3062a063fb55442a5318c49abe6931c793d94940c6b964d7c9d9b73f33f0251141f3b32a611c6c74de929,common_voice_en_18982770.mp3
4591d904283256d081da48158dc1c57be862e4d6b3f3062a063fb55442a5318c49abe6931c793d94940c6b964d7c9d9b73f33f0251141f3b32a611c6c74de929,common_voice_en_18982776.mp3
4591d904283256d081da48158dc1c57be862e4d6b3f3062a063fb55442a5318c49abe6931c793d94940c6b964d7c9d9b73f33f0251141f3b32a611c6c74de929,common_voice_en_18982873.mp3
45acba30df55b96c38c068fb1dee07547cc851b367b448349d64b9bb644134a4f0a243f38f7a4944d7b161e048fe7a596617e10e154397f4c197ebdb43e7bd95,common_voice_en_18454656.mp3
45acba30df55b96c38c068fb1dee07547cc851b367b448349d64b9bb644134a4f0a243f38f7a4944d7b161e048fe7a596617e10e154397f4c197ebdb43e7bd95,common_voice_en_18454731.mp3
45acba30df55b96c38c068fb1dee07547cc851b367b448349d64b9bb644134a4f0a243f38f7a4944d7b161e048fe7a596617e10e154397f4c197ebdb43e7bd95,common_voice_en_18454851.mp3
45acba30df55b96c38c068fb1dee07547cc851b367b448349d64b9bb644134a4f0a243f38f7a4944d7b161e048fe7a596617e10e154397f4c197ebdb43e7bd95,common_voice_en_18459731.mp3
45acba30df55b96c38c068fb1dee07547cc851b367b448349d64b9bb644134a4f0a243f38f7a4944d7b161e048fe7a596617e10e154397f4c197ebdb43e7bd95,common_voice_en_18459750.mp3
45acba30df55b96c38c068fb1dee07547cc851b367b448349d64b9bb644134a4f0a243f38f7a4944d7b161e048fe7a596617e10e154397f4c197ebdb43e7bd95,common_voice_en_18459789.mp3
45acba30df55b96c38c068fb1dee07547cc851b367b448349d64b9bb644134a4f0a243f38f7a4944d7b161e048fe7a596617e10e154397f4c197ebdb43e7bd95,common_voice_en_18459847.mp3
45acba30df55b96c38c068fb1dee07547cc851b367b448349d64b9bb644134a4f0a243f38f7a4944d7b161e048fe7a596617e10e154397f4c197ebdb43e7bd95,common_voice_en_20565145.mp3
45acba30df55b96c38c068fb1dee07547cc851b367b448349d64b9bb644134a4f0a243f38f7a4944d7b161e048fe7a596617e10e154397f4c197ebdb43e7bd95,common_voice_en_20565291.mp3
45acba30df55b96c38c068fb1dee07547cc851b367b448349d64b9bb644134a4f0a243f38f7a4944d7b161e048fe7a596617e10e154397f4c197ebdb43e7bd95,common_voice_en_20565299.mp3
45acba30df55b96c38c068fb1dee07547cc851b367b448349d64b9bb644134a4f0a243f38f7a4944d7b161e048fe7a596617e10e154397f4c197ebdb43e7bd95,common_voice_en_20565303.mp3
45acba30df55b96c38c068fb1dee07547cc851b367b448349d64b9bb644134a4f0a243f38f7a4944d7b161e048fe7a596617e10e154397f4c197ebdb43e7bd95,common_voice_en_20565310.mp3
45d190b7e0513aa52c41faa8fb430f541fc19d49faededb03c0466760697eba8d65c6b6e65fa212d0445f6ff92b19b790c89d2e6810f067f2fff373f5d7e08ff,common_voice_en_17821207.mp3
45d190b7e0513aa52c41faa8fb430f541fc19d49faededb03c0466760697eba8d65c6b6e65fa212d0445f6ff92b19b790c89d2e6810f067f2fff373f5d7e08ff,common_voice_en_17821351.mp3
45d190b7e0513aa52c41faa8fb430f541fc19d49faededb03c0466760697eba8d65c6b6e65fa212d0445f6ff92b19b790c89d2e6810f067f2fff373f5d7e08ff,common_voice_en_17825620.mp3
45d190b7e0513aa52c41faa8fb430f541fc19d49faededb03c0466760697eba8d65c6b6e65fa212d0445f6ff92b19b790c89d2e6810f067f2fff373f5d7e08ff,common_voice_en_17825623.mp3
45d190b7e0513aa52c41faa8fb430f541fc19d49faededb03c0466760697eba8d65c6b6e65fa212d0445f6ff92b19b790c89d2e6810f067f2fff373f5d7e08ff,common_voice_en_25762194.mp3
45d190b7e0513aa52c41faa8fb430f541fc19d49faededb03c0466760697eba8d65c6b6e65fa212d0445f6ff92b19b790c89d2e6810f067f2fff373f5d7e08ff,common_voice_en_25762282.mp3
45d190b7e0513aa52c41faa8fb430f541fc19d49faededb03c0466760697eba8d65c6b6e65fa212d0445f6ff92b19b790c89d2e6810f067f2fff373f5d7e08ff,common_voice_en_25762307.mp3
45d190b7e0513aa52c41faa8fb430f541fc19d49faededb03c0466760697eba8d65c6b6e65fa212d0445f6ff92b19b790c89d2e6810f067f2fff373f5d7e08ff,common_voice_en_25762935.mp3
45d190b7e0513aa52c41faa8fb430f541fc19d49faededb03c0466760697eba8d65c6b6e65fa212d0445f6ff92b19b790c89d2e6810f067f2fff373f5d7e08ff,common_voice_en_34978100.mp3
45d190b7e0513aa52c41faa8fb430f541fc19d49faededb03c0466760697eba8d65c6b6e65fa212d0445f6ff92b19b790c89d2e6810f067f2fff373f5d7e08ff,common_voice_en_34978225.mp3
45d190b7e0513aa52c41faa8fb430f541fc19d49faededb03c0466760697eba8d65c6b6e65fa212d0445f6ff92b19b790c89d2e6810f067f2fff373f5d7e08ff,common_voice_en_34978257.mp3
45d190b7e0513aa52c41faa8fb430f541fc19d49faededb03c0466760697eba8d65c6b6e65fa212d0445f6ff92b19b790c89d2e6810f067f2fff373f5d7e08ff,common_voice_en_34978258.mp3
45dd8e770aef0c93838006a95fb062d765fcfe326537a55af78c7a6b3ff17ca050b3c85c16740700f4428cf441dc3983729d65c95d74519e16541cb79795f2d5,common_voice_en_20961193.mp3
45dd8e770aef0c93838006a95fb062d765fcfe326537a55af78c7a6b3ff17ca050b3c85c16740700f4428cf441dc3983729d65c95d74519e16541cb79795f2d5,common_voice_en_20961207.mp3
45dd8e770aef0c93838006a95fb062d765fcfe326537a55af78c7a6b3ff17ca050b3c85c16740700f4428cf441dc3983729d65c95d74519e16541cb79795f2d5,common_voice_en_20961229.mp3
45dd8e770aef0c93838006a95fb062d765fcfe326537a55af78c7a6b3ff17ca050b3c85c16740700f4428cf441dc3983729d65c95d74519e16541cb79795f2d5,common_voice_en_20961312.mp3
45dd8e770aef0c93838006a95fb062d765fcfe326537a55af78c7a6b3ff17ca050b3c85c16740700f4428cf441dc3983729d65c95d74519e16541cb79795f2d5,common_voice_en_20961318.mp3
45dd8e770aef0c93838006a95fb062d765fcfe326537a55af78c7a6b3ff17ca050b3c85c16740700f4428cf441dc3983729d65c95d74519e16541cb79795f2d5,common_voice_en_20961778.mp3
45dd8e770aef0c93838006a95fb062d765fcfe326537a55af78c7a6b3ff17ca050b3c85c16740700f4428cf441dc3983729d65c95d74519e16541cb79795f2d5,common_voice_en_20961805.mp3
45dd8e770aef0c93838006a95fb062d765fcfe326537a55af78c7a6b3ff17ca050b3c85c16740700f4428cf441dc3983729d65c95d74519e16541cb79795f2d5,common_voice_en_20961844.mp3
45dd8e770aef0c93838006a95fb062d765fcfe326537a55af78c7a6b3ff17ca050b3c85c16740700f4428cf441dc3983729d65c95d74519e16541cb79795f2d5,common_voice_en_20961868.mp3
45dd8e770aef0c93838006a95fb062d765fcfe326537a55af78c7a6b3ff17ca050b3c85c16740700f4428cf441dc3983729d65c95d74519e16541cb79795f2d5,common_voice_en_20961885.mp3
45dd8e770aef0c93838006a95fb062d765fcfe326537a55af78c7a6b3ff17ca050b3c85c16740700f4428cf441dc3983729d65c95d74519e16541cb79795f2d5,common_voice_en_20961888.mp3
45dd8e770aef0c93838006a95fb062d765fcfe326537a55af78c7a6b3ff17ca050b3c85c16740700f4428cf441dc3983729d65c95d74519e16541cb79795f2d5,common_voice_en_20961908.mp3
45f21028ba7507b4cf4c3e068ff1534b88d7823166f79313c1d61b7dc3355ae1173c0bfb82add3f3d6ce2eb55badef82da1750eb32460ab2cb74cb5b6092e9e0,common_voice_en_684534.mp3
45f21028ba7507b4cf4c3e068ff1534b88d7823166f79313c1d61b7dc3355ae1173c0bfb82add3f3d6ce2eb55badef82da1750eb32460ab2cb74cb5b6092e9e0,common_voice_en_684543.mp3
45f21028ba7507b4cf4c3e068ff1534b88d7823166f79313c1d61b7dc3355ae1173c0bfb82add3f3d6ce2eb55badef82da1750eb32460ab2cb74cb5b6092e9e0,common_voice_en_684562.mp3
45f21028ba7507b4cf4c3e068ff1534b88d7823166f79313c1d61b7dc3355ae1173c0bfb82add3f3d6ce2eb55badef82da1750eb32460ab2cb74cb5b6092e9e0,common_voice_en_684563.mp3
45f21028ba7507b4cf4c3e068ff1534b88d7823166f79313c1d61b7dc3355ae1173c0bfb82add3f3d6ce2eb55badef82da1750eb32460ab2cb74cb5b6092e9e0,common_voice_en_684578.mp3
45f21028ba7507b4cf4c3e068ff1534b88d7823166f79313c1d61b7dc3355ae1173c0bfb82add3f3d6ce2eb55badef82da1750eb32460ab2cb74cb5b6092e9e0,common_voice_en_684590.mp3
45f21028ba7507b4cf4c3e068ff1534b88d7823166f79313c1d61b7dc3355ae1173c0bfb82add3f3d6ce2eb55badef82da1750eb32460ab2cb74cb5b6092e9e0,common_voice_en_684595.mp3
45f21028ba7507b4cf4c3e068ff1534b88d7823166f79313c1d61b7dc3355ae1173c0bfb82add3f3d6ce2eb55badef82da1750eb32460ab2cb74cb5b6092e9e0,common_voice_en_684596.mp3
45f21028ba7507b4cf4c3e068ff1534b88d7823166f79313c1d61b7dc3355ae1173c0bfb82add3f3d6ce2eb55badef82da1750eb32460ab2cb74cb5b6092e9e0,common_voice_en_684603.mp3
45f21028ba7507b4cf4c3e068ff1534b88d7823166f79313c1d61b7dc3355ae1173c0bfb82add3f3d6ce2eb55badef82da1750eb32460ab2cb74cb5b6092e9e0,common_voice_en_684606.mp3
45f21028ba7507b4cf4c3e068ff1534b88d7823166f79313c1d61b7dc3355ae1173c0bfb82add3f3d6ce2eb55badef82da1750eb32460ab2cb74cb5b6092e9e0,common_voice_en_684613.mp3
45f21028ba7507b4cf4c3e068ff1534b88d7823166f79313c1d61b7dc3355ae1173c0bfb82add3f3d6ce2eb55badef82da1750eb32460ab2cb74cb5b6092e9e0,common_voice_en_684619.mp3
460f083232b6a072763c87a2cad3a3af13e2575cb929b206d77513d78e6f271e22e09a3bc52c0685f5b347880e4505db1b5207d0018be32ca35cfa990103164a,common_voice_en_25284601.mp3
460f083232b6a072763c87a2cad3a3af13e2575cb929b206d77513d78e6f271e22e09a3bc52c0685f5b347880e4505db1b5207d0018be32ca35cfa990103164a,common_voice_en_25284623.mp3
460f083232b6a072763c87a2cad3a3af13e2575cb929b206d77513d78e6f271e22e09a3bc52c0685f5b347880e4505db1b5207d0018be32ca35cfa990103164a,common_voice_en_25284630.mp3
460f083232b6a072763c87a2cad3a3af13e2575cb929b206d77513d78e6f271e22e09a3bc52c0685f5b347880e4505db1b5207d0018be32ca35cfa990103164a,common_voice_en_25284656.mp3
460f083232b6a072763c87a2cad3a3af13e2575cb929b206d77513d78e6f271e22e09a3bc52c0685f5b347880e4505db1b5207d0018be32ca35cfa990103164a,common_voice_en_25332264.mp3
460f083232b6a072763c87a2cad3a3af13e2575cb929b206d77513d78e6f271e22e09a3bc52c0685f5b347880e4505db1b5207d0018be32ca35cfa990103164a,common_voice_en_25355282.mp3
460f083232b6a072763c87a2cad3a3af13e2575cb929b206d77513d78e6f271e22e09a3bc52c0685f5b347880e4505db1b5207d0018be32ca35cfa990103164a,common_voice_en_25355352.mp3
460f083232b6a072763c87a2cad3a3af13e2575cb929b206d77513d78e6f271e22e09a3bc52c0685f5b347880e4505db1b5207d0018be32ca35cfa990103164a,common_voice_en_25355355.mp3
460f083232b6a072763c87a2cad3a3af13e2575cb929b206d77513d78e6f271e22e09a3bc52c0685f5b347880e4505db1b5207d0018be32ca35cfa990103164a,common_voice_en_25362437.mp3
460f083232b6a072763c87a2cad3a3af13e2575cb929b206d77513d78e6f271e22e09a3bc52c0685f5b347880e4505db1b5207d0018be32ca35cfa990103164a,common_voice_en_25368834.mp3
460f083232b6a072763c87a2cad3a3af13e2575cb929b206d77513d78e6f271e22e09a3bc52c0685f5b347880e4505db1b5207d0018be32ca35cfa990103164a,common_voice_en_25368864.mp3
460f083232b6a072763c87a2cad3a3af13e2575cb929b206d77513d78e6f271e22e09a3bc52c0685f5b347880e4505db1b5207d0018be32ca35cfa990103164a,common_voice_en_25368870.mp3
46239fd517bcf59e455a2be376660419c23e0731cf82cb5d84a9f85f8f6b4eb4187b8b0832f6e54b9beebeb4bcde62eb7f843908758ea91c65158a7c8cfdddd2,common_voice_en_99427.mp3
46239fd517bcf59e455a2be376660419c23e0731cf82cb5d84a9f85f8f6b4eb4187b8b0832f6e54b9beebeb4bcde62eb7f843908758ea91c65158a7c8cfdddd2,common_voice_en_99436.mp3
46239fd517bcf59e455a2be376660419c23e0731cf82cb5d84a9f85f8f6b4eb4187b8b0832f6e54b9beebeb4bcde62eb7f843908758ea91c65158a7c8cfdddd2,common_voice_en_99444.mp3
46239fd517bcf59e455a2be376660419c23e0731cf82cb5d84a9f85f8f6b4eb4187b8b0832f6e54b9beebeb4bcde62eb7f843908758ea91c65158a7c8cfdddd2,common_voice_en_99450.mp3
46239fd517bcf59e455a2be376660419c23e0731cf82cb5d84a9f85f8f6b4eb4187b8b0832f6e54b9beebeb4bcde62eb7f843908758ea91c65158a7c8cfdddd2,common_voice_en_99465.mp3
46239fd517bcf59e455a2be376660419c23e0731cf82cb5d84a9f85f8f6b4eb4187b8b0832f6e54b9beebeb4bcde62eb7f843908758ea91c65158a7c8cfdddd2,common_voice_en_99477.mp3
46239fd517bcf59e455a2be376660419c23e0731cf82cb5d84a9f85f8f6b4eb4187b8b0832f6e54b9beebeb4bcde62eb7f843908758ea91c65158a7c8cfdddd2,common_voice_en_99499.mp3
46239fd517bcf59e455a2be376660419c23e0731cf82cb5d84a9f85f8f6b4eb4187b8b0832f6e54b9beebeb4bcde62eb7f843908758ea91c65158a7c8cfdddd2,common_voice_en_99523.mp3
46239fd517bcf59e455a2be376660419c23e0731cf82cb5d84a9f85f8f6b4eb4187b8b0832f6e54b9beebeb4bcde62eb7f843908758ea91c65158a7c8cfdddd2,common_voice_en_99529.mp3
46239fd517bcf59e455a2be376660419c23e0731cf82cb5d84a9f85f8f6b4eb4187b8b0832f6e54b9beebeb4bcde62eb7f843908758ea91c65158a7c8cfdddd2,common_voice_en_99559.mp3
46239fd517bcf59e455a2be376660419c23e0731cf82cb5d84a9f85f8f6b4eb4187b8b0832f6e54b9beebeb4bcde62eb7f843908758ea91c65158a7c8cfdddd2,common_voice_en_99605.mp3
46239fd517bcf59e455a2be376660419c23e0731cf82cb5d84a9f85f8f6b4eb4187b8b0832f6e54b9beebeb4bcde62eb7f843908758ea91c65158a7c8cfdddd2,common_voice_en_99607.mp3
46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,common_voice_en_28849998.mp3
46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,common_voice_en_28850008.mp3
46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,common_voice_en_29254843.mp3
46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,common_voice_en_29255163.mp3
46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,common_voice_en_29255365.mp3
46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,common_voice_en_29403849.mp3
46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,common_voice_en_29406289.mp3
46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,common_voice_en_29406477.mp3
46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,common_voice_en_29740728.mp3
46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,common_voice_en_29741378.mp3
46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,common_voice_en_29741394.mp3
46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,common_voice_en_29754950.mp3
4638c9b4e22b8ba91a9a5d2e3906748f55c17e2b8474148e16177b4634987ceec72f9151af9825bdc3de2c0b9d3a542f849bc8960cd43b5bb8bcd141100dfacb,common_voice_en_26345011.mp3
4638c9b4e22b8ba91a9a5d2e3906748f55c17e2b8474148e16177b4634987ceec72f9151af9825bdc3de2c0b9d3a542f849bc8960cd43b5bb8bcd141100dfacb,common_voice_en_26346786.mp3
4638c9b4e22b8ba91a9a5d2e3906748f55c17e2b8474148e16177b4634987ceec72f9151af9825bdc3de2c0b9d3a542f849bc8960cd43b5bb8bcd141100dfacb,common_voice_en_26346852.mp3
4638c9b4e22b8ba91a9a5d2e3906748f55c17e2b8474148e16177b4634987ceec72f9151af9825bdc3de2c0b9d3a542f849bc8960cd43b5bb8bcd141100dfacb,common_voice_en_26346931.mp3
4638c9b4e22b8ba91a9a5d2e3906748f55c17e2b8474148e16177b4634987ceec72f9151af9825bdc3de2c0b9d3a542f849bc8960cd43b5bb8bcd141100dfacb,common_voice_en_26346932.mp3
4638c9b4e22b8ba91a9a5d2e3906748f55c17e2b8474148e16177b4634987ceec72f9151af9825bdc3de2c0b9d3a542f849bc8960cd43b5bb8bcd141100dfacb,common_voice_en_26346978.mp3
4638c9b4e22b8ba91a9a5d2e3906748f55c17e2b8474148e16177b4634987ceec72f9151af9825bdc3de2c0b9d3a542f849bc8960cd43b5bb8bcd141100dfacb,common_voice_en_26347074.mp3
4638c9b4e22b8ba91a9a5d2e3906748f55c17e2b8474148e16177b4634987ceec72f9151af9825bdc3de2c0b9d3a542f849bc8960cd43b5bb8bcd141100dfacb,common_voice_en_26347267.mp3
4638c9b4e22b8ba91a9a5d2e3906748f55c17e2b8474148e16177b4634987ceec72f9151af9825bdc3de2c0b9d3a542f849bc8960cd43b5bb8bcd141100dfacb,common_voice_en_26347268.mp3
4638c9b4e22b8ba91a9a5d2e3906748f55c17e2b8474148e16177b4634987ceec72f9151af9825bdc3de2c0b9d3a542f849bc8960cd43b5bb8bcd141100dfacb,common_voice_en_26548267.mp3
4638c9b4e22b8ba91a9a5d2e3906748f55c17e2b8474148e16177b4634987ceec72f9151af9825bdc3de2c0b9d3a542f849bc8960cd43b5bb8bcd141100dfacb,common_voice_en_26572168.mp3
4638c9b4e22b8ba91a9a5d2e3906748f55c17e2b8474148e16177b4634987ceec72f9151af9825bdc3de2c0b9d3a542f849bc8960cd43b5bb8bcd141100dfacb,common_voice_en_26579107.mp3
468d6a3b83f807ed964c180ed893ac7c39f9ea1860213261ed075ce3f8c1403d77bc8157c3ab2548bfbc7885be878a423b004a77cf28a7289421937952069126,common_voice_en_23372029.mp3
468d6a3b83f807ed964c180ed893ac7c39f9ea1860213261ed075ce3f8c1403d77bc8157c3ab2548bfbc7885be878a423b004a77cf28a7289421937952069126,common_voice_en_23378148.mp3
468d6a3b83f807ed964c180ed893ac7c39f9ea1860213261ed075ce3f8c1403d77bc8157c3ab2548bfbc7885be878a423b004a77cf28a7289421937952069126,common_voice_en_23378505.mp3
468d6a3b83f807ed964c180ed893ac7c39f9ea1860213261ed075ce3f8c1403d77bc8157c3ab2548bfbc7885be878a423b004a77cf28a7289421937952069126,common_voice_en_23386152.mp3
468d6a3b83f807ed964c180ed893ac7c39f9ea1860213261ed075ce3f8c1403d77bc8157c3ab2548bfbc7885be878a423b004a77cf28a7289421937952069126,common_voice_en_23391273.mp3
468d6a3b83f807ed964c180ed893ac7c39f9ea1860213261ed075ce3f8c1403d77bc8157c3ab2548bfbc7885be878a423b004a77cf28a7289421937952069126,common_voice_en_23395507.mp3
468d6a3b83f807ed964c180ed893ac7c39f9ea1860213261ed075ce3f8c1403d77bc8157c3ab2548bfbc7885be878a423b004a77cf28a7289421937952069126,common_voice_en_23397250.mp3
