speaker_id,sex,accent,age,n_total,n_kept
3c1c6cd2f1d2d14b599c3bc260b09a1e1a62961de05b1c01edcfa9f938e75c364d9def8c10ed4cccf12631e8ffb32ac15a4c18adc584ed9cd658a09e8fe710fc,male_masculine,Canadian English,thirties,12,12
3c8cb76160a003265462329c63f6809b3ee48f67bfdc235dca239e82598ad72105194babc1ea6a1afcb5232d5f0f8def35ee01d6835ab1dc67ec6d560ebfe503,male_masculine,,twenties,21,12
3cc5a08c631b4e90f8a5f35b02bba84c25d2813bd081b26fad4bbeff215dc29b9bca54c8bab9795353808eceea99e7b4de0fc6ead68027d63e10e54dc07f57e6,,,twenties,75,12
3d6cbb292b204368e0ce4cc295613a151d9246969f9a556c6a2277a349f80279fa29e56502f446cbada00c12ae7672f51f32b38c6fe2c989f465fcb0b90eee03,male_masculine,United States English,twenties,31,12
3d991a61b3e56ce4eb15b087913bd913b882bcff1630bf1dd235fb7deb36ebe53574d1706060d52bd2641ee53d5e5852ea24a5b1f229b49dc137d01223ee1829,male_masculine,England English,fourties,32,12
3da7e3447610e9e308ec373921d41f04ee61835573481962b13c2ba2dca8464266c4197a34bf85ec45e1e2d883e65b27f77bec864af68a1d082d48f56d2dd276,,Filipino,twenties,14,12
3db4d991b3de584e9bf5ebdaffba6dcc4aff31cc074b46bb3fd174a97ebb679be42e747df634081b3fda5aebdf5ee528ec08751b67f698bc6c9ad5fadfc60c76,female_feminine,England English,thirties,26,12
3df0fa3cfb67c01c13558a6508a7dc141a06ac9648b8861183d81f910610a3927d8a63fd208f9d36cc4aca0104f924694961d4ba708760f557a26fe4465907c5,,,,15,12
3df789eb6659356886bcd8590150de0c5c2d4285db1685b039033938dedaa1b1e361eb196e73eecb81c6917aaf1ea41fa16e3075ba14a457ab5b08b08d0cc0e2,female_feminine,United States English,thirties,17,12
3e221ed17d57feeb590b6db734ae530b91b452015671745dffcff6f1c38339203936c0029d0ec2a6da6a1ed27b53f026bacdfbdfe8ca22df6a5fa96526293d6f,,,,20,12
3e5726d12b07d988603df68fa5a2f7bfe9e05112f22f99973e95504ce4c2192192a0c91c2c05258016964fb946d46f6fa391d17195c022ca09fd42a9235d74b4,,,,16,12
3ebf9922255527d1c5a01508d3e3200a18a43663f6dec767bc5fd726c4d4c645e99580957d562c5996cb5f6745001fac4bd353595311b6080b07d0f92cfc9bf1,male_masculine,United States English,twenties,71,12
3f15e2fece31ee9305b7c1949128fad62cf72c2f4602217adaa39de119034476f3d567d6428b08fa5cded2f5220e8ec2908a86f35621a6825433b3393d59d942,female_feminine,England English,fifties,31,12
3f3d92676cd260ad75fffc17366f87283d4eeb4bd04a2978bb773c5f990a1360b6e58dfcc4784b7d4695ea214b3a022a986ac89d9added03313888e2afc99105,male_masculine,Australian English,teens,18,12
3f6b6371f7312ac797f5d02bf334e9b13ead1882e2e9958e0a766c835a40fc8236d150a219d214e4879b1713d00569d69293518868e735ef6e2e030b1def79d1,female_feminine,,twenties,14,12
40204ba8b760c62ef5118dc24e22119256a038a449365846f2d6ba9a8b982d026806a5aa77184349b68ec82ee1b07cc1114789ed9ec554434fb41b7f20dc34f2,male_masculine,United States English,thirties,15,12
409cd65d420a277b83b2021d2f9ed4086713d62a714661a851f13367f9ce3171b940f57dd4216f6c7e6f877ca02bb8d104475499592153735f1c91bd88960a56,male_masculine,United States English,fourties,13,12
40d9ed81ec9cd287017629cbe8e68a99eacec68020e3a2c66704303a2bb01780227746f4e4ee4fb3a85ece30e1a606ff1853b9466ba544d6fa9f8c7ba21d2079,female_feminine,United States English,sixties,20,12
41247cc40f3afb015902140682334ab09315267af1466571a41e6a35c2dc7589389ccf1d933097b586b57bf57b38298fad30fa5daeb5e2f85d1e14744666bfc1,,,,15,12
412883aa7bf829540d83b5d1560e65e87d0a5b2091d506c316c38848b3aa7a2ef88a6b53639ca928cdf5bbf6b81fae618515470f0f0b3ab495aaf65c06e983ce,,,,33,12
415181dd3f1c55f1a85159db41044b2670e5ac4617530d205779bb6e08330e8392382e184acd8f80747cc793c83bfccd696f12756d1bf729d7cc66e009cc819b,male_masculine,United States English,teens,22,12
41655d9d812e0caeff7683981ca3d3288cf2e837dd14902309cfc51d023e5d538fc30978d91af540cd122aed82a37b15cfd1d5e98f890118a23e3c925db5f9df,male_masculine,United States English,twenties,19,12
416dc03bdc0085ce8ea41524449ef5421eed43264a1c42a4fc14300111a73fbe13396d018c6972fa5ec859c678bb15e077675dc399e12f637812c624d6e993dc,female_feminine,"India and South Asia (India, Pakistan, Sri Lanka)",fourties,73,12
41a8056f9a379f859cd0e169f447778f00a2d5dd086ce6068a0ead6b6cc64d738a31d86c3bf74d70e3c6d362c4e588cb6d5c0f0e1fba8300d644a71697883861,female_feminine,"Southern African (South Africa, Zimbabwe, Namibia)",twenties,46,12
41ba83c1dbdc3a1617cfba964d4d9db44deadadedd3973e31123af52438d61e789b43b31ce2d2c64d8d574242ca6f04c24569358f1d18598d7c9dd65844c4bfc,male_masculine,,teens,12,12
42cb3e4d8f0344c445bca3370975e8ccbdcb17ccde6f74a4aaec5f8e9f36d709822d43a3cdf7b8743ac738d6c874960854e83f84bf0c67d6866bdb0db39d7216,male_masculine,United States English,fourties,12,12
42f818125142c5f761befd95128ad8abc4eb5766a2f2c281ac9fc07b6f3324105383f0296ce25868a1238ec4868612a54e29fc2bd17209a24c01a64c12810b73,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",twenties,15,12
4302eabb69f8a7f311c1e7d673f452a926d9435407799410c383e1fa4e11535eed7dff7626d420d7a54cb5a77104300a94cb9acf04631a9a5626925829be2ec5,male_masculine,England English,fifties,18,12
4311ac2c9248c11f2c6a52cd2a2b3f7541c3058634ec391e4195c707bcfd2983f577468c8955ca622540e3c13a7a866839a8c84278e97eb2530e789a162231e9,male_masculine,Australian English,fourties,62,12
432e6bea731f7d683033f28f8609904bc5b383f1033ca12119dc787e14910da11f0994592a7e9ebf9ac1b832eefa587488d4289d786e11d79c5fb13f44f4ce13,,,,13,12
434b68ce6f25da713e5d5d2e2cf4f588b878d18d1580abb93b86078886b6d995423a2f522a545948d2c0b3d6e9c33f498bf60dbff1153cf6a6143d85be49cbd4,male_masculine,United States English,thirties,21,12
4357beb8693ec15761731c02972e40af80696b094110269c970e559e0a9e861a0f10c06933ac80e8940b990c27964a964a02789b39422bdec03b8f0f5e64764e,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",twenties,15,12
4389a887e6409a9de4e717cc1843591b584e048cd22a3d17cad3cab7fbbae9c90c3df28e8037d7158a17c942368b6a50606b8c6fa4d3f4863307d4f1ab04fd26,male_masculine,United States English,thirties,25,12
43ccf9f4dce9e8a86359088edc0a6ad414149544108d0808cdc9202df371b2b86d161e18e04a894f22c07b77f99de3869f3982eb5f23d03d31efb261e49da923,female_feminine,,twenties,61,12
44184f9dda2c364dcec98c57292917a3b8f60b3416f7b921f12e0f6fa0162476eac2378de5cdb0968692e34b99c9b922f279e15d10c6383fb0363970ce38fcc8,male_masculine,United States English,fourties,21,12
444d0fa7d140a61fbb031de7af88504ded7c0998fa41e015ce8afdbbf6f7e91c03cd2b9a14b7cf50cc1b270d59f1b76cbe4618b10a3a6e09f90280124cbd1655,male_masculine,England English,teens,22,12
444f2724cb023cafdcf5d2fb7ce6dc54356b23baaa77046030b534c8fae75f1fdbcd02c8a59953b0f43ba1f34b4aebf91132c9248cb9caf32abc58430ae377a4,male_masculine,Australian English,thirties,51,12
4459d380d2a931d0968adfb73d7596ef969b47097e246611c7c17e987ea568b8457a26964ce11f99ce95e18ca8c8579365a4acb098e48b8d560d4935e96709e0,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",twenties,20,12
44711279d3657011188489d1668b9d08c29b5bfa649bf5a3aba4fb9c84f82469f4696165850b9404ecd26bf8c7dabfde8c67f140cdefc687dc1c15834ab543b3,male_masculine,United States English,twenties,18,12
449e47b69e3ece6b29d2c53e1607d1afdf24a31742e3e6b61137f11867161e2bc28c1a63645a1328f869b5f3cf1817cff19866f8052269ce65d3d23320d18569,male_masculine,United States English,twenties,21,12
44a775a2292181986e9cc35d5c1b6e3577ef93d5b9dc0c8052a85aa92b08a0fcd73e54d4b6c500fb141d5e2dea4cb9e4108029d64acccc9118a99a7dfed99224,male_masculine,Australian English,fourties,19,12
44b856fd289c76b4434038277a8c4f70f871db52c37a2e3d1aa92233feb1704bcd0773f4a9f618b1778a5adb1b8a0eecf2b474082c4de818e6928c20161a62ea,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",twenties,39,12
44f3b77a58acdcbbb5484626f23a4b2e6cb3d493bfe467a8bbe28e8dc04e3e52ce539989184c8098b8a3117b4c3f25042ea7b195d68b1a204b6325646c55d224,,,,14,12
450cce2c74362067e66e41d27ec6f603c2f7d2f603306da73e3504e418468f7838e91550ad677ed4a05eb99698026db0a6f464184224e5f3ed53614a66ed64b4,female_feminine,United States English,twenties,26,12
453b57ee7331a62b4ee9f96aed6a45cfa1277a96660735d8e9282990c9210a8e3fe00cc51e82912d3490b65d47f87b7fb7025547b1c0b5e6543b6edc799b5d16,male_masculine,,twenties,18,12
456085d6db9b4d9189a8a9abfeb22d80368a7f26ff9bb86b526d8ed86247f1341bbbdbb9311643fdae5e0dbf62a6f517d2f6c1a5f9fd8bf93931ee00fb750820,female_feminine,United States English,sixties,31,12
458968a82dc9b66d5f79072045f31daf2b8f454fe3d5820ce9d213beafef2f9974f4ec87f3e84faba0699dd7837ec339f0e93f545b68c7a7ffe7c6e43c786e7d,,,,13,12
4591d904283256d081da48158dc1c57be862e4d6b3f3062a063fb55442a5318c49abe6931c793d94940c6b964d7c9d9b73f33f0251141f3b32a611c6c74de929,male_masculine,United States English,eighties,16,12
45acba30df55b96c38c068fb1dee07547cc851b367b448349d64b9bb644134a4f0a243f38f7a4944d7b161e048fe7a596617e10e154397f4c197ebdb43e7bd95,,,,42,12
45d190b7e0513aa52c41faa8fb430f541fc19d49faededb03c0466760697eba8d65c6b6e65fa212d0445f6ff92b19b790c89d2e6810f067f2fff373f5d7e08ff,male_masculine,,twenties,20,12
45dd8e770aef0c93838006a95fb062d765fcfe326537a55af78c7a6b3ff17ca050b3c85c16740700f4428cf441dc3983729d65c95d74519e16541cb79795f2d5,male_masculine,Australian English,fourties,18,12
45f21028ba7507b4cf4c3e068ff1534b88d7823166f79313c1d61b7dc3355ae1173c0bfb82add3f3d6ce2eb55badef82da1750eb32460ab2cb74cb5b6092e9e0,male_masculine,United States English,thirties,13,12
460f083232b6a072763c87a2cad3a3af13e2575cb929b206d77513d78e6f271e22e09a3bc52c0685f5b347880e4505db1b5207d0018be32ca35cfa990103164a,,,,16,12
46239fd517bcf59e455a2be376660419c23e0731cf82cb5d84a9f85f8f6b4eb4187b8b0832f6e54b9beebeb4bcde62eb7f843908758ea91c65158a7c8cfdddd2,male_masculine,United States English,twenties,13,12
46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",thirties,30,12
4638c9b4e22b8ba91a9a5d2e3906748f55c17e2b8474148e16177b4634987ceec72f9151af9825bdc3de2c0b9d3a542f849bc8960cd43b5bb8bcd141100dfacb,female_feminine,Canadian English,twenties,42,12
468d6a3b83f807ed964c180ed893ac7c39f9ea1860213261ed075ce3f8c1403d77bc8157c3ab2548bfbc7885be878a423b004a77cf28a7289421937952069126,male_masculine,England English,twenties,275,12
46aec8cd216e7a8415ce975e03fcb788a571e3107d064d0af64437c98d115bff18736e576e96675228b53894012aa7943a2bc6983e7761edbc8932a83e73a35e,female_feminine,United States English,twenties,17,12
46ceb53912b31b2fd62dbab07d0eb42d6552d95160d3109cc0fb528fb7bfa274ef22805a02efbf62e982950a1ecd7cf7701237341e1a900be065e160d272ecdc,male_masculine,United States English,teens,14,12
46e325bc549826f452d9237b7922e49f3fc6009e90c3b73527022ffe70031fcad33607f6bceba2bdccf6a05a9d2528fb84185debe5a338c0acbfba35785e26ee,female_feminine,"India and South Asia (India, Pakistan, Sri Lanka)",twenties,22,12
47c3ee83b46d5e4a304b9e08c089d29214c4c331c7ec0ed04086e4e4a6ca5a13873a1a3b001272fa1c636f6e28dd1345e511ddd7bb6c3fcae83fc2bf06a03ddf,,,,38,12
47d7f8488de75120f36b7a51cd158726e2deeaac0e9d4f4db0788c69e316c4e5dff042a82d19c687ded276fd1ae5986cddcb9c7ef1d1706e44fceff9754df0ba,male_masculine,United States English,twenties,14,12
47f65256d522f80c3b343548b5b4fdc15cf455a2142c3c5f5c4503638fe33972144087db6b467ebe1e0202f07d40e9762bf48b98e82b01e4d2646aa26a16558d,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",thirties,13,12
48004dbf769cbf66e61ec1974312e9d3ba55cbc4ddbd9a9f6eefb5d342db6c3aa59fed250a366abcbba205548427c047563e993176683dc50bc150b74d061b48,male_masculine,United States English,twenties,17,12
483518b7d9669659c0bdf5ead2388c590f85a56fff5b65c16e985c5524e5b199729c03ecf6771c3d9d42a9e7138a96b3c0088ec39f5eb369244e54529407ad4c,male_masculine,England English,teens,14,12
483ea02dad41028e327f5eb09a79faaa2f38eccad6b6ef087abc2bf002f2f9c09754dd229edb57b9a2c35c5285f5079c270b1779ebc0829759912f853aeddba9,male_masculine,United States English,thirties,14,12
48528338442073e08f7886e133be1f7f773562a5c0257c0f3c33e19edf5de29dcefe46b9a0e497820295177ae021e53c9518185178f98612c169580ff3a07084,male_masculine,United States English,twenties,20,12
486c6454bd59347a1c6d59ec09f0c62058a0c3d6d1b10ad475b060cf8ceffe4393af760027fd493d38da17c5d1242c34be532040e49d96a9c502b8c3e7cad4ba,,,,16,12
4875a5fc17c3936321a179429a287bc6971775f7f8b5d2fc4cdc8c41127630df834c7c17d0fadc0f1edaddd613e3ba72a6210204569770f02199369b4748b669,female_feminine,United States English,fifties,36,12
4895292db4dc4b952d4fbddf3891211dd41e01a23de39b8634a2761dbe0f49485faa09e8d2fd53fbe4993454f9c4d45330f2c6f7b1707d11ccfdc89f92dba999,female_feminine,"India and South Asia (India, Pakistan, Sri Lanka)",twenties,14,12
48c10f3b1f798d1119266ccb6945e0aaa089f454e3b11e4d3b147029f0d68da89d305ed98ef451568cbff7432726a60dbf44341e84c563c76ab748583350e498,,,,19,12
4900e35fa0e8de5a22649124e4a14455c05b325da80a35397e734043818e1f06397122d9e1423885de445398c8f0e1aac6e95c6ff8153f01c77e1f6ac2a8cc27,,,,24,12
493ebbbb9c7e3b6d3f0ae40c703b3e9469fc09b16b4f4da3a3e61e6203aa4066f02a3eab9e3af48743ebcaa9b272a76252fababd6b9a788bdb1e50ff29d560f6,female_feminine,,twenties,20,12
494f8ff085fe2b3ce4fbdb353ff85edc83f07201b8197fbf63cf20a912303ad22cd2c0f9a11bc9d86a0d5d9bc33064624806bf605fe2c36f05d0c13e102c3edd,male_masculine,United States English,twenties,16,12
49518b0d6dc530fcb03351c761b8b69aba18a29400ec4510ccfc214f1905114cc6fb992128c51bbba73e54db9cb9e534446ebc5f27748ea922d1913e0635ac2e,male_masculine,United States English,thirties,135,12
49678ba751f56ea097e59977d6d78122cf02cf864ac1f68accb56b518afba5191d012d3c5d3dff731e7b33b4378da40dbba18b389b1bdf9d1613aff104210d50,male_masculine,England English,fourties,17,12
498358dde158a9aa778a4b7c438b374197e0b249d6d6cf782030c121694a306f5519235d8d286cd0266ea860a5d7608681a80c4e9129823f8c30f8df9e4931f1,,,,36,12
4992481727517f6467702cb336e6c83956aa14f5746743dd3e77248208af37cdfff1bf4e46090ba011cf4b31af326298b298cdae76ceeee5891671a173e61aff,female_feminine,United States English,thirties,30,12
4a207cbff17438de87a2d82fb992fee9db6ed4b256156c17d342a0ee5e8830d6944fcc6dbd90b53061c7aee09d91c529f82ebcd912f305052dda1a5ac99fa679,,United States English,,16,12
4a4e4a24326b8112dc1770c72a4e7334e5debd0096daee6dbaf67f50c410d5f9fce3f7bdd767db89328c95ccd92deae875a47ccfb2ff71088596cab91b87d419,male_masculine,,fourties,12,12
4aa0be43c14e92a86ef3b2bccdb06036a0b35e3773f5b27f0b2cc23d635d28d8fe54c777f4c2913302a9134db013aa99e404cbdd366c5b4d34ad7734d00724d8,male_masculine,United States English,twenties,18,12
4ab7df78b3d2b0844d1dcfff072e07a5bbd6df4b398201eba371af4071c82c95e74f6128e2e3693d0a6bcd549f65ced59bdd8c8171b13d961f0abe94ee9d1f41,,,,12,12
4b38682ffcf05399a681bc34dff9b19f893ffdf2e3dcfb1e690dc48be021b6a0cb316284f9b67a8fb56a5d88c6fb9839ca4f4220550c237bd5c35ffd1d981fb5,male_masculine,,teens,17,12
4b40c94beef04bf87683f965d3043e53efd9c9a4e9ee94c65b09710ed2847f6f1d0b4a2c105458d48e0c5db1ca44647c214980b1d586ff9d484de390933e2a67,female_feminine,England English,twenties,14,12
4b799abf92c31baa92fca19e06663270ce8c3308fe5042b96a8601530ae4b8983765d0936e7f00606d80e769d31a19fe33a9761260f6ec9d0b90850b9c1ff6c6,male_masculine,,thirties,41,12
4bf6a8447c3ff99dfd903adf11f2bcbd514fed0b77f26f4f616ada44fb86fbfa997a1540d148fb84a4dcb156451938398b05c74b838cb7988a5ed4813e08d059,male_masculine,Australian English,fourties,66,12
4c0b68ba80c733ef168d4af01b46d4129d43e878835fb940e871a0cda56975bbfc9ccb82e899d79f3a1d079d1e7a17f2cf0921eb6a9585cd36a24a392c10e291,male_masculine,,fourties,16,12
4c1b19a0816c8ce498834c731e33037949823065c7ecd5bb2e06a573d423b27a224091a797421af375c155cb27d79b2dfb4e6bec77af24f19e8d0711b1edaffe,male_masculine,England English,twenties,13,12
4c407a51103a79d22a55ba3047ed5e1353ad666e3ed14df8998c75b7acdb1f335f7d77fd6526cc6950c5ebfc5dc998cb784dbba2b28556c81056e842ca8f0758,male_masculine,,twenties,37,12
4c946f553c704abd727b3818b1d22dba011a368043575278b58ae219f71cb8914e6cac82abe55d7da17f49bea4cceb3b96c17355a6f5b078c19a947defb9061c,male_masculine,United States English,twenties,13,12
4c9c8cbd6e079193d65a7e04f31a0dfae0fb5fd58f2b35b91d31ff6046028276d41e47650626d0b2c99b8d894414ae68c495d346c9c260d0dc6b14b9cfe7298c,,United States English,thirties,58,12
4c9eebd83320f4061c576e1c84b6d85c7bcc5c0f33a9bd88f16a74940126f8263db27ca0b61707c009e112df7201daddafbb7235e4ac82c05e176e80344217e8,male_masculine,United States English,twenties,19,12
4cbced96a01d967939d63d4d35b3068a70aabb0dcc567b6ca56dd19405156ea9e0888fd2fc7cee4eb2628da36aee497848a19ef87671e5b9275744d2ff844372,female_feminine,Filipino,twenties,30,12
4d98989ac8c80bac49c7f0bbc20c7b91ff4f2a33219c3dd46d3939d8cd852800ab7d38e287786ab88e46d69856f5937c03ea3d5937c28a4fac497cc2e5f65a28,male_masculine,,twenties,40,12
4dcbcad4784e1ed4ac8b4ff5041d6563a4715c625ebbbc049b4ad77c30bf8cb977caf1642d910741d6ec38dcec1b7595f3d78b0e0e6910180e33e8df9354fc9c,female_feminine,,twenties,12,12
4de4d5c48347e463842ec58420166744aef3bdbd94da13bfc16bd4a3330ebf4a4b5b7606920c27349b7132db50a318637437457a61ba4910b8fa72c54b3f4cce,male_masculine,,thirties,24,12
4df3d539d7a133f8c0b6bda95b798859f9f4e9f7922344d502a9799ce190d8aaa3eff1114badf105b3bf5b3798e8ed8ebee60b263fcc427751a0b323904ccb8a,,,,12,12
4e8ecff6a0e4218f897116e9abd918d929c75dd261e65ea67253c5e2f61dd7f6f857bc0998baca9df05bce828bd7935d4895a636ce74aa6b5d08ec928cc3cf52,male_masculine,England English,thirties,21,12
4ee06352238f3271984b2617d0b21542e5b53832a3a3c72fc734639aa0fd35f3f6a6a119b9321d40a849042a29c6f540ea3c9a1ef2c66b05a931f983c75ec30e,male_masculine,Canadian English,teens,30,12
4f56674c81858e0d7a0bcf41ceed2dcfc507c35425521325a183ca6fdce776fc83435600de41c3a13e6183377b31b652bd8a3985189eef864b8f01ea9dd1710a,,,teens,13,12
4fd617de575d99e7dcc9ad8fb2c5502b7c42bbc7a2b26d433cb1f019e044d4ad4ac5040a9ccf9b46c031a996a40f00e0b7499686be6a5da55a95e1ed27f42a99,male_masculine,,thirties,42,12
5010b63eacf8b5e53da43a53c40df713e3fb16b994fea8f231b1d4f1b4a04e62feda49377578d60be46e0f049e719bcabbd4255091285f101641f66bcece2321,male_masculine,England English,twenties,13,12
50541b1b94b8f2c379d47b9defce35ec20c8eea9366807c4e55b4842553a13c999ce10fe37fbde7af07a62446125e5ce8600584a0653f3a0b1b55bd12650f930,female_feminine,,twenties,12,12
505d3052b731e49ad6c4f40931ba42bff7a9046b894c676803a4044fead6272d3340ac3ea1fdf441cfed2fc4b1c81b85bd1fab484d7d9d86357b0affbd0739ee,male_masculine,United States English,teens,32,12
50756554519563411e77bf15f3c85f2e15e134aecf1204a6655936c05fd9450baddb7b83c44897373c4caea7541d96d29b1556a97381d198cbcdb00fb9149d51,female_feminine,"United States English,England English",teens,23,12
507fa53b98b23a3961f4b8b8b5c5e595344fb7da14de0b2af1bf21c05ba888c416133aff35ab4dbe66c9a4033598544193ebe7e08b89189d3a37e951636288aa,male_masculine,Australian English,twenties,26,12
509e3f7b9360a7e857f2190487f812855cc64f2776ff3802c108b9b2f7ef90f075183f297b84bad64d8a6958766e1b965ebf2741c1f1aa933502acd5f2d33e8c,male_masculine,polish,teens,25,12
50a3974c5ad2d08c1b064c761f39a0065d1d1a6b686e9723b24b9eccec71d13762b8d5807215cb8fb5e7c6a27efe6b7f038e962f32b4a24ab07d8f0feb0a2807,female_feminine,United States English,teens,14,12
50b7e72cea733fc1dfa54d8e33c3f13309755ca75eb17cf6b797c475274b3d0b54dd0a8ff61c261849a770e023957f4bad823e748fd32e350650716fc133e1b4,male_masculine,United States English,thirties,40,12
50defefa0aac8287e21d9316f073029371516790fe0af3ae00f7d07bff888fdb7131a9235a29de809bb67da2ede8ffcef4e4af45eaa5aa235b986805a38e1cf3,female_feminine,United States English,teens,20,12
50e2a14fec779b81bf1ace469e2c351afb6fe78c87dceec999138ed220fac30006cefc5e63252683c5b3ac5df27d3861d31066f8ac4dc294d8b1c12a35c2fa8a,male_masculine,Nepali,twenties,29,12
511699dc7cbdbfe0282440033570d185e8d66cef7dec8f0e95372b42261e036dcff3dac357560d0534c7672e01ea33d949cf51f2b8a136472d6b1b12eb493db2,male_masculine,,thirties,13,12
51737fe821932a1f9e4aa7b594d2e26412a8d3b1ab7a16ed6be8f9f1938ca7ca24508451b7e29f41a92a77cf8b1f508c37f8a3097e75e0f7c4e25f5d38c29076,female_feminine,,twenties,17,12
51ae2e4ecebfbdb236491db52e25b96087597f8ca020bafd60c6fa1e2909feed88c5e3d5d38fe2138697e01e31df6e7e8ccd44b7649cc430141500db046f72e4,,,,20,12
51b2771333aee3c5b1f25421377564e5ea17337c6c9f2155bfba6aabe7e25871354490f65b9daafb4195c3e6e32f61df398b92cf2da8a475ba38e5b3bacb6096,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",thirties,63,12
51d899caf0eb029af862d6f8a3248ded3f0ffb2787f7138f7b55dc802f01e338c2bac905cb7d94ac0db6b0af379b0a5d6b3a97da3e04dcb0e9cf790dc1b33e9e,female_feminine,United States English,twenties,13,12
51f67439a26da3caed47b6fc5595616e09daf322cf649d9a3910e5f290672658a387837dbb5c4df4bf1b733b16005697968eee50016bc521f9086894ea57c3ad,male_masculine,Canadian English,teens,13,12
51f6d7bfd151230e24824202b404431812c5e0fa839eb11277f1d3b92c73f30bed0f8d6d69e4529994a39840104024c64bf5823f9eda7c99141ab80d2dee34a4,male_masculine,Irish English,thirties,69,12
529e3646bee874bc9ebb2f3775fe47682e77b53ee7217b430ff64bc966d816132f2003a2ee0151123f8ebf13c6116ee90aad9eee630245ac22251d6e961fb31c,male_masculine,United States English,,21,12
52ad31c714f9ed0625b505780fc571c793a75025ef6c9fa98383ef563480c2708d1bef49ed37c392e708f067125e128088d24189bafd6dea7a31793ce1e7b5d2,male_masculine,United States English,twenties,20,12
52c3ebcd2f794abf839e26354a42f5739fe7b0e7ba4641fae5cce5708143873d2f5b181115765a03fb3c168f4f7102f755bdf32431b1e0d041a299a80154e30f,male_masculine,United States English,twenties,19,12
52f9c9972e0b3002e99e6b455046e526c482b62e2eb6c732e9d6cd8b13de77fb7a3104c22e6c4a40195ff82f44f9237bfb4589e4c58bfefa6de08500f94ebd18,male_masculine,Australian English,twenties,12,12
531332f93f3675b4c14b8a550f6021ac42ef8b6f9bbfe232fef3004a3144a8aff262569a688a2851ee1e8616e36f7a6062d0b7bf8cfb1b84489a7bcd6bd9adf5,male_masculine,Australian English,thirties,17,12
5330e1f8a39f35ef2d02f059b5c2a0f98381736f315dc02464a1ce0992c9ccccac59f0af9ccbe6e28b290c40f2789b6a7a74bb34a7e8663e25a837d343808a87,female_feminine,England English,fourties,19,12
535810f407b6c7dd1a8a967fd604a3dc88418ae5c9bfd71656c0d14e3247f1484e2c980ae764aedd659b61e1d1d462c00c430af253f87c1f47fe0e60bfd7b0d9,male_masculine,,fifties,52,12
5384c78ab1e314bed9167e12b3922c2b4c2b917c9361ba35f30f3630cca64be9ae2570fc2766c78440ec1ec4a43df12cbfa897dcbe5a779c4ad0808e463b5ebc,male_masculine,United States English,thirties,17,12
5389ab8966c52636144e273d7bf0c931ade61c883d7ee5946705f528587e2bb9e8274357ab323555b5b3ad4597bb4fe3da409c4d48540366e89ab77882af236c,,,,13,12
5398f3635b34997e3d77f42760aeb205bba05ed8a73d973bbd410fc27ec09768d0087dec9499580cf527ef3d2e4c3a72085096b891b5849482a0fed366679c8b,male_masculine,United States English,fourties,13,12
53cdaa3b5002c77a2d9b0cb7fc1bcb6f82ebffd2ad8e90f32600ca6a009b83b52d0a937c986fdee66d80fdfd2309d5551f8e4920e997f99dad64515dfc3cdb2c,male_masculine,England English,twenties,17,12
53f3a1ababf2543e3f79739434893c64e1f5bb3e94c1f3e8d053ed7650183182a922f2959399ac2ac3827c824b225074ed237b465bdbc65c79edc92fe8e6ee61,male_masculine,,twenties,18,12
5419bb25f9448038a625fe6cbd3420ffc7ef5ecb8dece5b06ed7b0ded72d23ef332d6c7f568311b004799c24705b2ddd5430e29a11e1ecf58bdb2ad75b5efb73,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",twenties,15,12
541e1ac0f68a705793e0b9a7a80777a982a887702dd49a51b692f43922fa9c0a355876d477b591893ae2577969fa65d1c5f4d8bf6cb2eaeb1afcf810d74fbe87,male_masculine,,thirties,27,12
5435f6233d118fe3e51220e60d28f64d4b4803c1339f5635aa82da94820fdbb0eeaf359c287b9e730a54cb177eae25d57b731b05c60951fce34c7673c990b30a,,,,12,12
54530c97e7799cc3f9da18bf6bf60ae8e43a27a8a8218ea52ea920eda7c9aeb929695a51f626122b93e67c418947aca373754ce1d0adc6bc40cb5c59db1d8322,male_masculine,Canadian English,twenties,39,12
5461a73c9672692838c0cc8343061df8521eac0102874564f43a8aa7e27e276e9f687cb1205aeee34960edb896169e6d215d88f572b9c637d5cc16c34bd523bf,,,,13,12
54874a34be236c92f5975d948ece28f870ead92a789e6bcdcc76c5ad31b431073c3be3892cfd47a0613c64cf1dbc331d803ec0e2624975ddb4585df3d305a5a7,,,,14,12
54b86c65535062a6587f9aaf4e0634701bf6160c31835a6cfde752e40e11598f0e270491e9df86e0c48f5f01414ca3695b012b0028ca888f1438be7b0be6312a,male_masculine,Canadian English,thirties,21,12
